LoanID,PD,LGD,EAD,Provision
L07240,0.01229558236011941,0.6060838286846176,44527.25788171851,3805
L07241,0.04970157744078208,0.6631799881620595,24551.136945438422,3734
L07242,0.02049492616819652,0.2274317639850206,89649.57660004923,12127
L07243,0.020574416222272685,0.5844572158264294,284567.5934004795,3965
L07244,0.05277643317203665,0.5534735931400501,59536.27931567279,6509
L07245,0.055983578101644116,0.6029633956196314,135343.98546500254,15098
L07246,0.0013444521995575566,0.345318568478056,63259.12419534961,1067
L07247,0.050576156865708814,0.5117585192980866,63191.054331171785,17876
L07248,0.0673052762122773,0.21400782489575426,8718.202773848063,10612
L07249,0.06817266559308019,0.6808720078443992,132372.43636448908,19565
L07250,0.08513813227520273,0.5336167331479355,283018.97685439937,6532
L07251,0.0896347406061287,0.14591181563041222,195802.16727118733,18185
L07252,0.06266328403839383,0.6267945185183044,176956.33020789194,6002
L07253,0.048701369780061704,0.675444996984781,246336.9128824351,17513
L07254,0.021206554558661776,0.30018691050252394,81771.23487860299,15054
L07255,0.013549363129374655,0.4233393501891609,110671.42692778328,12726
L07256,0.06130086703131617,0.6951550310049239,287662.80616820016,12000
L07257,0.09471172950306761,0.37056753192751046,308708.4327545182,2630
L07258,0.028543276141890922,0.4994359627189565,102313.6821768528,15402
L07259,0.010845881222496353,0.37147082379689533,75341.22396700046,16111
L07260,0.04296229147222843,0.14539758164707234,113710.21759651294,4645
L07261,0.0010477756870675042,0.40573997245988014,237755.36647233885,6639
L07262,0.05580387706323835,0.5960529909711393,63615.105762662686,11781
L07263,0.005898449686781047,0.1249106250997457,7556.346820329781,14094
L07264,0.09316559470654795,0.36459809904103924,119028.21593935197,1128
L07265,0.08712336621136693,0.5933689539923105,96197.75293674471,6294
L07266,0.012375264327902341,0.31205765907371663,87872.96409890325,14802
L07267,0.015542756881983012,0.6864410361661505,103278.37605187247,1172
L07268,0.09539130130436745,0.3299125117581364,13467.334592642925,12231
L07269,0.08154171628172018,0.5698896775227028,90358.05150063662,1548
L07270,0.09426043095952574,0.2473476430814559,20590.755638953746,10099
L07271,0.034115640642482355,0.2994266768362255,123850.82711409563,6336
L07272,0.011984765719234985,0.5326207768645869,297242.0109562564,1354
L07273,0.06192329993001864,0.13422210612975197,297659.28815086995,15311
L07274,0.09670381357118156,0.15626847244113035,36630.71252030199,15623
L07275,0.013866396078720679,0.26006316738926644,61940.78614823541,1010
L07276,0.08207058141605703,0.25047289876793244,225384.70034822772,17195
L07277,0.03660167582700509,0.13962312512129219,163398.39654580475,8886
L07278,0.01243532550391058,0.6831268918559896,221559.63759922097,13129
L07279,0.04644468446015061,0.27611512198775506,119145.08225262653,10665
L07280,0.04938460510558041,0.5335149194935366,216877.07856527407,10493
L07281,0.0018992594059982193,0.33582120620171474,262412.81063815014,2180
L07282,0.047970550406878754,0.6945758635691527,132990.93417376548,3654
L07283,0.06510032981713414,0.18421810355310242,93803.04936881388,16559
L07284,0.07670150290113349,0.3245854516829418,167070.0096683599,3640
L07285,0.010757188983920567,0.3590234785799439,125565.99098914435,16533
L07286,0.08777724304430586,0.5303882437813349,76373.5303298234,10530
L07287,0.017606842986304317,0.39760435911729164,232892.55283594452,9620
L07288,0.06617041405519314,0.5501881385171815,273743.28891519253,17634
L07289,0.05571061755875139,0.6047383594640544,52499.0790912893,885
L07290,0.08812085114232618,0.2735287608843534,102849.77258373387,1323
L07291,0.004825878105343324,0.5823494922850068,159249.91929644905,3223
L07292,0.019964699980908204,0.39492236716033835,168664.62029679766,19677
L07293,0.01307461031079708,0.1459217358878787,45520.51106977256,1881
L07294,0.03342756714553014,0.2782159006581318,95390.86375044631,4112
L07295,0.03454599870387477,0.5817509434886532,160145.9749718641,18156
L07296,0.009772633901743683,0.33335080167766545,101484.67413109365,13910
L07297,0.051918170651430846,0.1559578207385482,231207.18727634667,17948
L07298,0.012508071286044073,0.4830101478627066,146793.3802973214,19806
L07299,0.008360679419727856,0.6101803917661215,273773.9433623105,10204
L07300,0.004284041064491741,0.17971421365148954,131133.049374764,789
L07301,0.09298504770672424,0.4258032282624282,171405.98229190664,12646
L07302,0.040277139129705083,0.22465764225021764,120703.13783815558,6041
L07303,0.029084946531785803,0.30265572281128583,144768.41688555118,14720
L07304,0.04874512988187798,0.3483461525842704,234381.12058137366,19584
L07305,0.016611407067193756,0.10313311747835506,175708.66885260775,17306
L07306,0.0412096048128957,0.3134257258163471,67647.49897324716,6313
L07307,0.019864018390315298,0.2856428943898582,183743.0402942799,4055
L07308,0.03113488324015415,0.5010212782780906,277873.3603135209,7279
L07309,0.09249736597848694,0.628061615440703,109166.39090812994,19240
L07310,0.015721204781531176,0.16315338528637752,186080.92061029436,9126
L07311,0.04791064326827146,0.38969103445709374,273960.0425533837,6160
L07312,0.06642505940967257,0.2660096969685112,247637.82635945245,18234
L07313,0.09188172179587913,0.6925096394475131,21868.458295817283,5240
L07314,0.09237807287678235,0.5682063246561619,129496.97922728253,5926
L07315,0.025478628806738766,0.17071428222061452,136541.40933953592,2864
L07316,0.09437231934873296,0.3212990451499774,62394.8643044653,18969
L07317,0.03380754534481565,0.16670208674932524,175459.5373757044,1149
L07318,0.08959721632213886,0.5722153628540605,285624.5459791296,10226
L07319,0.010227179030933543,0.39225025417436243,268386.11309063557,15284
L07320,0.020636703299206343,0.4883721138825987,56773.35507665338,8955
L07321,0.008820766338687044,0.44492590630667794,97227.3759442308,19785
L07322,0.030603663941615414,0.20956105246389262,224425.03011853882,4966
L07323,0.08751144413333245,0.10779650569401165,57330.9422528951,7789
L07324,0.01676771222197194,0.6221361747024451,252807.999185312,4211
L07325,0.02325980296024332,0.15541120973314942,175708.3887958518,11586
L07326,0.022402400551130713,0.5748769073121746,111575.52137572713,4058
L07327,0.02819512467780482,0.21488478546386097,108177.06691533524,19973
L07328,0.002849397252207862,0.6116642603347456,297196.2578160809,14905
L07329,0.042960897997583125,0.4562476788256131,125222.00596385244,19817
L07330,0.09765302179662468,0.3395046029293223,267641.8252756001,616
L07331,0.045360389293629316,0.495011389738681,159775.15993919753,7002
L07332,0.08152066711344222,0.26425207329533396,295776.0707224969,11617
L07333,0.05757152199675856,0.35115950007432983,183403.45193246784,9269
L07334,0.0024734107072578674,0.5942505638285278,37273.66628537649,9017
L07335,0.05896528338427039,0.10536923484213141,253013.80288419247,5495
L07336,0.09470484174336813,0.24037510228459502,207100.6482438977,12969
L07337,0.055797545237074406,0.5447787767752118,272941.2140286645,5762
L07338,0.053265358797174825,0.5316715299109233,124674.69472063833,9752
L07339,0.06735232192072743,0.19819195670595058,67736.12032193394,8037
L07340,0.08721788470235364,0.6897935847296516,224313.97215064496,14484
L07341,0.056910877814823055,0.5058860474793068,273359.5070645477,19217
L07342,0.04123719121946269,0.3228246564422885,231048.83297413724,13998
L07343,0.004670932733461433,0.31052968466069614,295133.3794011421,13020
L07344,0.01199547900645265,0.41361223256542634,106233.25549679303,15365
L07345,0.06522341539759954,0.1216762349708916,199769.0150863137,7518
L07346,0.06227491775336038,0.5287319460236499,217592.91331012166,16358
L07347,0.024663717414367344,0.14104207276269723,121497.3005234196,1239
L07348,0.07217337705450048,0.4918048547743028,247433.05260754834,739
L07349,0.028686906555947675,0.5810534116751315,94216.54861612478,8136
L07350,0.031192447830419648,0.6431637261238673,70069.71338999491,16536
L07351,0.007078350765629505,0.18857924632419243,230445.71186809984,4623
L07352,0.05547785376528476,0.5472761902290019,178615.6660648735,4100
L07353,0.029481838175271505,0.6899753669278454,40022.13379352263,8406
L07354,0.08207494213488828,0.14068275190013654,40609.48929919291,8965
L07355,0.08034523093856277,0.11693612444073923,106601.48085910219,13709
L07356,0.013715812124294582,0.2274560923990127,171781.49232759915,8560
L07357,0.016839324506131185,0.22301257025873616,229314.6105063509,2614
L07358,0.0327780518571922,0.2916835731972866,186742.27366606516,2387
L07359,0.058504589747788625,0.6541305768164213,169605.79165718783,16288
L07360,0.034908913911224956,0.5098432226714862,113761.76207376084,16370
L07361,0.035675338931287236,0.10642862277537682,68984.96510028339,18178
L07362,0.014866007370810425,0.3972152533777138,78624.16279339493,5228
L07363,0.03422424646917569,0.6254295257258145,237368.54918379505,4580
L07364,0.04757024976066379,0.4206109196383968,238593.31814732932,15387
L07365,0.09848720994312506,0.21653309572909477,9020.775100165354,6817
L07366,0.08395852021934043,0.6723739780287917,9562.617946019856,15136
L07367,0.07950517602627179,0.28440818658425376,65687.79461019523,16620
L07368,0.056422243774824445,0.3100501104750225,90284.36405536608,18376
L07369,0.03664889659760403,0.313779746510613,217599.73304772828,4668
L07370,0.08583769386847413,0.33683860481306516,104855.61230826889,19786
L07371,0.035395527167277695,0.5252576156788593,192448.59503127114,4688
L07372,0.05968680478021925,0.2887252472521298,125993.89760751727,17518
L07373,0.026460397816909193,0.3790258435642866,148388.05292278406,5976
L07374,0.07786455946111348,0.2580982450117531,88050.59299979446,17017
L07375,0.05193877898819143,0.40475168575309095,136896.12337948915,8710
L07376,0.08962168497310993,0.6684109249248326,183162.0504310863,18083
L07377,0.0573211116219529,0.2737565383976473,309081.67111523275,2264
L07378,0.017266163014021542,0.5898543580914676,47108.0737125174,5112
L07379,0.09930182501749571,0.23138456292979753,143540.1923872767,7978
L07380,0.05069462796152419,0.186815882057902,289811.30335817137,15376
L07381,0.02582009716798014,0.15467571880471037,192925.79735732824,9147
L07382,0.03359902646252732,0.6879181082281498,275019.5855632134,8314
L07383,0.013002184787477798,0.4422495780877179,99868.15288224917,4096
L07384,0.008320077101894904,0.40856223871708175,25892.111334093464,4013
L07385,0.04560606107555331,0.10432007953787908,216896.5814396022,3869
L07386,0.09523543883926307,0.39057539499362615,124787.63793830905,18773
L07387,0.013174784911745542,0.49762781778956855,109746.53240105721,2370
L07388,0.09036969631717617,0.34596891982204225,228641.14355268615,13560
L07389,0.07987670882696932,0.17735111120278368,137567.01885171636,5624
L07390,0.08083622145264968,0.2606188007647698,125696.68791465457,3052
L07391,0.07128538184426329,0.5284757453145053,116665.54383169327,2414
L07392,0.05959173156019837,0.3852005054012495,61695.20829550341,6553
L07393,0.013017353257213007,0.38758323991279897,163901.7311685465,2738
L07394,0.05798961853885255,0.12304282274575021,50084.534722438635,12208
L07395,0.03584578317276216,0.41759351229706065,239651.96172864834,17264
L07396,0.011425131803034467,0.35484223463232467,129207.3429349205,8477
L07397,0.08057896820496069,0.6277740867549387,67741.64088391876,11045
L07398,0.0551083140863935,0.3285044761224997,122146.86400730597,12788
L07399,0.07475057267052225,0.4655407515089387,167612.25412219838,15060
L07400,0.04847149844049126,0.6615343466313042,65652.78831857478,18935
L07401,0.05562000226194293,0.439729866170278,170045.4531401271,19060
L07402,0.07152197790631991,0.11787135368479329,197150.11108913406,7894
L07403,0.02544774039114061,0.16095336757377912,324121.9238894645,13811
L07404,0.08485780026160729,0.6801084504012029,250116.85744418929,3083
L07405,0.04267388639063969,0.431259130768882,65244.44283804984,15112
L07406,0.07114044560090958,0.2135744141965768,126981.73390290822,14992
L07407,0.03328193823363275,0.4406549577812905,27219.590766527126,11125
L07408,0.07054500570176438,0.6744405533999777,61395.20027714775,19364
L07409,0.0053085978100109905,0.1268974215245421,228285.79919724693,5451
L07410,0.09299692129966872,0.41626242705897243,122884.50136439546,11193
L07411,0.07890257624118859,0.18168502804603825,95087.40831750468,2716
L07412,0.06681575097132345,0.3680485259872738,311405.2799865881,11169
L07413,0.03306433228108659,0.49273754932064806,195771.09544198264,17034
L07414,0.08441616561386416,0.3754973307474361,285296.46250547655,6938
L07415,0.07700090937801346,0.6776820328134753,33000.09480892005,4317
L07416,0.04585536407474942,0.45075539992979663,150375.42341023256,13597
L07417,0.02054753360515103,0.6781598629963019,209914.1724442997,4039
L07418,0.018375886567847072,0.28863292794729584,219802.49451302565,6352
L07419,0.049331394598929296,0.11267085120707283,277328.11920061236,7315
L07420,0.07855740143243642,0.1927380053181417,249618.30187343733,13959
L07421,0.07173205763998995,0.14294005363285803,178670.61280509346,11697
L07422,0.04986286441703204,0.5433828534681926,43940.80847138493,7290
L07423,0.021238297408834508,0.21391466473218562,188785.31086987726,11149
L07424,0.02468381816735896,0.5542441250956964,283236.4748860096,5090
L07425,0.0067061097295314075,0.42253870204140387,190702.60880198315,12956
L07426,0.018502817134361815,0.2300681759282642,68572.46370423927,9898
L07427,0.0022631727572377594,0.4680651162186198,87653.1723700181,1983
L07428,0.06777498130767029,0.10687412275358857,90780.98529775222,9765
L07429,0.05923571562698052,0.3008362671021904,69433.64274717766,7548
L07430,0.0988076772294385,0.5708039968573795,46402.53231965354,8700
L07431,0.07651453562310456,0.5495310234215731,86403.64050596353,3625
L07432,0.025377811433372435,0.5744114501591021,238580.08982362266,2097
L07433,0.07108133933899168,0.45252626218148195,156456.72931920417,12403
L07434,0.002205003590832537,0.44397338850965706,191416.6110676721,7811
L07435,0.09862960623032725,0.3444205038353967,67206.00635947466,1621
L07436,0.06182909547400751,0.6691220431004832,188643.84107495454,12143
L07437,0.012847346174450311,0.6696918646595672,265606.64949844783,2018
L07438,0.05035340210117324,0.10521568577810483,125934.1819907349,17223
L07439,0.09412082041667334,0.6773344677984774,128109.40630826952,17573
L07440,0.08512030644105353,0.6223282163336378,21954.402555206365,19312
L07441,0.030592978322953525,0.46360472868098157,40753.952781561005,19471
L07442,0.04021849304066411,0.2947189870660907,279145.4570333788,2379
L07443,0.08550225491749205,0.35245360014258087,174134.80389859373,15103
L07444,0.09010114812594129,0.6089213766364977,199844.69018241178,10415
L07445,0.09154510726985329,0.18860588316505303,252047.36937386467,7479
L07446,0.09484106297739894,0.47248632989709227,43335.75496503105,17827
L07447,0.05055366352443712,0.23851879708392365,285331.7315897184,11965
L07448,0.08629038499572575,0.32690643821152016,49095.64685528583,4431
L07449,0.035350358235917645,0.1029976374624177,277631.2112269292,6362
L07450,0.08397256586236804,0.6816343050185248,236767.77921544583,1341
L07451,0.03539900842812974,0.16516278744746327,198129.55199612665,19457
L07452,0.06122347441024657,0.5580863802747393,13148.734953876481,8371
L07453,0.0473780288655038,0.43696977537826664,162253.75083472344,19946
L07454,0.08940098074439956,0.5968108335423666,247163.14501052463,4859
L07455,0.007585567915353902,0.40940639777069754,258196.0279953086,16586
L07456,0.09493052200661872,0.690631877053817,29688.457235222882,18031
L07457,0.046747354977089116,0.46421005130262416,115506.38669846009,17509
L07458,0.048657905224323325,0.4698451269773176,160052.66612076308,19356
L07459,0.08295388178614588,0.6524714657874022,144887.96413425147,11296
L07460,0.06695201582191823,0.25481196739546375,45245.10971650196,8457
L07461,0.09541728782400843,0.317719026453917,39652.44734479751,11982
L07462,0.05511500172355384,0.49899083692975243,97894.82599636978,15755
L07463,0.05630652930731192,0.18466373096884628,90411.52210708465,11902
L07464,0.09719856388019021,0.5857651488502006,5848.673395484599,5443
L07465,0.09271757883413277,0.45511993538841333,34284.53294143976,19171
L07466,0.021660603242732716,0.5529687721941373,245921.77522204432,19368
L07467,0.0313875346341159,0.6941583037459348,227796.24733915308,19983
L07468,0.06290854531452496,0.6861194917211854,23968.990179891414,9214
L07469,0.09399812547515704,0.3685801854784516,250622.58007911182,5799
L07470,0.05677232535453494,0.2686613621217487,190316.91487165916,4935
L07471,0.07354947261058709,0.4805815093356588,110080.8688137338,15380
L07472,0.010305869749420726,0.5268079118097994,32373.478869606417,4346
L07473,0.05273979181369559,0.27683856184691935,129371.06696568987,11632
L07474,0.015612564553410611,0.2688183941480168,111068.74608031486,10202
L07475,0.02680257952465244,0.2289834958442011,16181.835517768879,8648
L07476,0.01746415256924679,0.6456554738138286,98398.40180365497,675
L07477,0.01742529378256492,0.16098113601954978,208456.21242827427,13533
L07478,0.09917904577305255,0.24784121909643883,152425.49635504515,15848
L07479,0.030526290569471565,0.47464374581815705,36960.30740549188,8180
L07480,0.056983006253911506,0.38054523479532076,162142.8316368354,12951
L07481,0.002988456590256206,0.17242285393417456,241170.85920554723,3424
L07482,0.08083223329319487,0.27370452477060986,199490.87112729705,1306
L07483,0.06834254626311617,0.34488033268638874,174744.12427228809,15043
L07484,0.023649073083124486,0.675215433364674,161450.06235806947,17886
L07485,0.004569948762497736,0.3374481641322141,73179.46674539548,16343
L07486,0.028183517680560165,0.16948545406364018,184448.9078459548,4074
L07487,0.06322945928210601,0.6834194690697121,264526.0524838397,17784
L07488,0.00250508564960528,0.3604103416845367,166369.91797626283,4916
L07489,0.008460521533800123,0.183824229073874,230793.88934637237,5981
L07490,0.041525384489128035,0.46664189194879946,101497.41864809074,16776
L07491,0.01842391559075336,0.5851325258455434,159191.36155834308,17531
L07492,0.0635491945486868,0.5263175276312714,205303.67721662362,7303
L07493,0.01829124903369822,0.2869270529662238,157669.87925762875,11542
L07494,0.09936787232558474,0.24337591356864116,77118.34513203257,7973
L07495,0.04414547524007951,0.6297303641004399,180074.86778360064,13218
L07496,0.015683351307640595,0.21632245234784944,216837.7334565611,8335
L07497,0.008309565220534007,0.5540670402430142,18657.653633660906,18190
L07498,0.04263547534485641,0.11379573859571797,212744.4031227175,18769
L07499,0.08110012774069857,0.35174768812077495,302940.8926066572,937
L07500,0.044444674125421774,0.6909555614854686,32319.459094607122,12312
L07501,0.014966944846379178,0.4803186044182951,127943.66845192722,12934
L07502,0.049382193726528675,0.286394341877785,244018.26264020117,14770
L07503,0.03439969259755336,0.5198602701926478,139437.81028029372,17320
L07504,0.05068498810329164,0.3119941978235185,55710.42903178681,10673
L07505,0.03972258645580605,0.6633023490321824,67757.5160254547,12889
L07506,0.06514102142902156,0.24095892927064883,192487.33396593962,3703
L07507,0.0805588327092242,0.2919902687102227,40488.63322464011,12214
L07508,0.08875886624121276,0.513246949618254,67832.2836871182,4970
L07509,0.07438772150722596,0.5771760229309774,246402.7755132767,3646
L07510,0.0361472774646394,0.4458831279358436,266069.21815302985,10784
L07511,0.04539734474745013,0.27356414734385154,189291.8574312543,5007
L07512,0.06453478071923932,0.44385373319749555,105475.64178646173,987
L07513,0.02276302303053428,0.2314896129570864,45960.068314877186,15159
L07514,0.0704745190789621,0.13445517210289099,222906.02655307107,9637
L07515,0.06532918649240106,0.6517992362366988,160315.61579215078,666
L07516,0.06599222487227892,0.3886833004563037,181779.73560192913,7880
L07517,0.033999365905305445,0.388154544577067,218514.56250197144,3084
L07518,0.06055511964173479,0.5468695642966463,74772.2327156501,7456
L07519,0.02057546278792289,0.4360185217150109,17689.826445485935,6710
L07520,0.019779901520776542,0.3725721297982285,96709.1569559314,2033
L07521,0.07708355872761358,0.5767635107853673,218797.2013300863,11336
L07522,0.038576474307904236,0.3850148804364466,68874.25723600264,8682
L07523,0.05491528270086503,0.6476385055309279,7166.376180848679,9452
L07524,0.02998147577541357,0.2837399928678684,193117.2989355142,3333
L07525,0.02434964691374407,0.12015604794389588,81843.74642155685,18217
L07526,0.07820680978462365,0.18951104059352636,301679.8307122046,4356
L07527,0.07962393328031583,0.5915005467317228,280372.30650402966,10816
L07528,0.0837922313864385,0.6557258279043059,267214.76644903707,2931
L07529,0.08559007924850484,0.14504868481306116,84245.38156838935,17454
L07530,0.041726583328033855,0.6452240096817997,138588.28328913177,12574
L07531,0.08108776369489244,0.666208306206198,108243.93519717643,8872
L07532,0.03524750581712077,0.5525977257359397,240567.4748665446,16774
L07533,0.0061992840772423655,0.5566527999099715,100500.16717944569,5439
L07534,0.06924441539840849,0.10091926285954436,125983.2576953787,12428
L07535,0.020696982408795462,0.23362282729298786,268202.1967509426,11105
L07536,0.04569573416687362,0.22877504378958285,12848.545435536005,12202
L07537,0.01722307051159794,0.44889498699421604,306455.67092490336,10410
L07538,0.039762090952055774,0.4941567419151538,131783.9331603799,19264
L07539,0.08860176363134913,0.6410028462103183,39125.707239796226,7989
L07540,0.06170206542134392,0.39279667361814086,190032.21600656124,12452
L07541,0.015665771300193823,0.40061428830334833,5940.088479598223,1633
L07542,0.07282461471599153,0.13255899030055682,189242.7000777275,853
L07543,0.08493650189356863,0.6984609196735461,271639.2109403236,661
L07544,0.017472867746512265,0.667357149714399,192371.83117734423,12403
L07545,0.0746655636618059,0.14318525062171206,257629.27027385417,11144
L07546,0.05536338715534871,0.4346187307440379,275484.8712191663,19388
L07547,0.06082211924258801,0.3086987721617859,104222.95569791323,1286
L07548,0.09396346515783327,0.3570008306612621,15984.799815071636,1661
L07549,0.004619511092370517,0.49100810997238964,31373.319920176677,14869
L07550,0.06424016270140528,0.3518275076538522,42795.12806721455,18113
L07551,0.009067763752449987,0.3973485048888423,149291.65670669012,2529
L07552,0.0791690334385999,0.2638375262356276,49777.480181076426,18355
L07553,0.08971723567629715,0.149426532754379,231404.1668214132,11003
L07554,0.00956644590929203,0.5530983838463457,44976.61773933968,5717
L07555,0.003558100410526376,0.327031638477403,172609.31887103658,14170
L07556,0.09561120282374555,0.6319592214499263,198265.05186020644,8090
L07557,0.0927261171663039,0.666988443463014,311609.4605000516,3284
L07558,0.0924509929691322,0.15300447861726868,40351.15774795325,12279
L07559,0.0940288306276089,0.5106195816333629,190097.85523239092,7768
L07560,0.050509595001874734,0.5920772052314304,227289.82771488087,17470
L07561,0.09771306106972527,0.48822284264546534,153480.31925478883,13694
L07562,0.08933893616343996,0.29721478187636885,187458.40562542318,17473
L07563,0.010668656421105052,0.2707138066588026,29491.03609951559,7834
L07564,0.08145819375217132,0.37735086194869616,288225.0095713442,2933
L07565,0.07153197439344297,0.2553874153615332,197630.5297145753,15189
L07566,0.014275702595815221,0.6374367705446888,26439.81299484865,18942
L07567,0.07405437636987308,0.12942131534584234,173629.06133637068,19755
L07568,0.049007345048319065,0.1676045984217506,174611.1403697286,17120
L07569,0.08552856490747979,0.46390759277952676,177300.88689879823,12070
L07570,0.082060897243386,0.4950021962601978,25402.3217950426,15045
L07571,0.09429075165575444,0.5416201704195337,272050.6228057435,17875
L07572,0.008452632671927522,0.2653519489039732,155038.97900617155,7478
L07573,0.07131429387310713,0.276658423284727,181933.1160930041,1451
L07574,0.03833021766686671,0.3481919934450892,165650.62179126233,6757
L07575,0.07782337132014376,0.24069204251463733,104471.83407207605,12441
L07576,0.06065367723144366,0.3263360678662726,102642.6148757009,17931
L07577,0.05006248112819027,0.5181512756590114,76332.9521200301,19691
L07578,0.0014192282027442186,0.39916450052923647,209677.55444130953,17803
L07579,0.06110971363835767,0.67996599034042,292243.160237327,3098
L07580,0.04261765689954281,0.4477570737766252,212116.90784911456,7798
L07581,0.033920208675719675,0.29716365261927763,116768.54748022392,12631
L07582,0.09888826563167541,0.20908376983793714,241927.10741921846,8793
L07583,0.07033627413799211,0.23191902642790024,228755.7486016297,19170
L07584,0.05444859299607923,0.10963511562713571,181599.45385707627,12674
L07585,0.08700353946424681,0.3652841545970761,121480.52607237197,15692
L07586,0.023482725948497846,0.676008506539292,237923.24583856398,3530
L07587,0.062370869262673545,0.5663821514428499,184507.83126918515,14183
L07588,0.08623152166425384,0.2804166238424932,198813.7024811162,5180
L07589,0.013234976906960502,0.5792640502375065,278050.77976726077,18524
L07590,0.024372820420418002,0.6590586266092672,227441.94613672324,1705
L07591,0.009180588493517782,0.503616778205065,197066.12696970787,4471
L07592,0.09925189749782189,0.4070829627119418,142636.919511253,7241
L07593,0.058510369060249465,0.1815209102037677,185119.4865725826,6315
L07594,0.04945909279933868,0.14779969730194636,145137.18360498708,14426
L07595,0.03450508401403945,0.23135426734301007,51573.02242231129,9232
L07596,0.04549556776682319,0.4979946095456941,228495.83210671454,4517
L07597,0.07780984944198922,0.19284532107066193,279445.3158273056,2416
L07598,0.09175506241231647,0.419899804720671,78267.65303406073,4146
L07599,0.011389574814065832,0.36195966058490925,93373.50834982266,10367
L07600,0.030663313037900916,0.47712718610905847,224789.6063339803,7841
L07601,0.019723678953293567,0.1312477764771935,146432.52603256295,4305
L07602,0.044113096912237124,0.6881232443278564,131365.92757101887,3034
L07603,0.053517931159204876,0.5139531934164769,103175.68574371433,3857
L07604,0.072406716104576,0.5330438271946185,288348.298455105,13984
L07605,0.08769016043444482,0.10973828591795776,161060.17591743416,11656
L07606,0.05467085046132139,0.14767822950373094,45993.5920259816,9827
L07607,0.049388090181613845,0.5126970437853442,105222.95033696224,16012
L07608,0.057999539564362754,0.1657856285668165,289257.28016666137,10016
L07609,0.0889526101959051,0.6372156907695428,263741.04899554077,13072
L07610,0.06520604775053265,0.47287530620326956,211466.03975141505,2682
L07611,0.07894986816097165,0.14264487799221806,137767.53687518009,8976
L07612,0.07222983708704163,0.4681757045535464,6368.273873004428,14438
L07613,0.09242736212295802,0.5816415140860576,13327.973148226221,3324
L07614,0.08187681599801831,0.5805450951404802,145272.38434707088,8388
L07615,0.03477921215685325,0.3406892600923903,139248.4196836375,10533
L07616,0.08558249166793562,0.3760454725581438,283343.37004128983,10760
L07617,0.047277143967825425,0.5416789439670152,95806.83560336185,9480
L07618,0.08487504480639782,0.6244871266603879,147787.24487286815,5921
L07619,0.09066887046696594,0.5761465947328132,130208.10181730543,12932
L07620,0.06884167103239511,0.4576646351925582,223652.58608242247,13702
L07621,0.07216942463542342,0.534946249729384,147661.96065407962,13132
L07622,0.014969728743691624,0.4914094955909445,170015.8869375875,2537
L07623,0.033060651676765286,0.4462924000012012,18986.4362419475,15188
L07624,0.056215517031159956,0.6518148858991007,279299.26610323327,6160
L07625,0.0013479993720591733,0.4887396465205912,291834.751516334,11212
L07626,0.08488051316300808,0.3292019958433047,44703.4435242095,17576
L07627,0.03757847268327976,0.6846114810479125,12239.329725483176,9635
L07628,0.07261643061109789,0.6698198016836002,55463.86879793927,9553
L07629,0.07716046466417843,0.5683241952722452,15571.94096229092,3578
L07630,0.05526022203995906,0.11965039726352211,7284.819680564286,17649
L07631,0.07923242705761044,0.5371522072069426,234561.49886195254,8940
L07632,0.06855837600041054,0.11795361540213722,61415.82641616848,10876
L07633,0.03662460914514102,0.14416752645381606,145354.18723723,17444
L07634,0.0817994467270725,0.31150894679352026,79435.12962537265,8788
L07635,0.06396949056521721,0.28971666904431687,234420.57415768126,8920
L07636,0.01686026972760485,0.43827365096642834,82779.10075571491,7333
L07637,0.0775095871112678,0.24632391038224968,297171.981685877,17048
L07638,0.06794251426154792,0.2195140008336446,17309.216594960224,4244
L07639,0.029180445844571492,0.49995084287916847,197951.8535559242,17154
L07640,0.08435583478252565,0.366025624427753,185291.05903605712,14388
L07641,0.038026744437593914,0.1317795052808936,257645.8091964824,13095
L07642,0.055721189805224364,0.3654357704980288,193842.82976835105,16917
L07643,0.03497280103275199,0.5552258168135815,166466.89135662254,14525
L07644,0.07271232394226423,0.13999243107545653,248078.44266362197,3332
L07645,0.0585360446791047,0.6494844627277249,8639.456745350808,2599
L07646,0.0475590140751656,0.38587869352268966,42918.25738657096,19427
L07647,0.0030116230269870243,0.4072228811231826,140081.0449021219,13407
L07648,0.0611112726440233,0.27966511150841894,73918.49670585505,3375
L07649,0.06261286081855788,0.4881985379859274,266434.2620223448,13356
L07650,0.018942300080241562,0.11287054714534489,154669.35231534883,16677
L07651,0.03389861081069364,0.5431275794901035,164932.93836009587,8618
L07652,0.08800000319539501,0.1594968894840826,258184.05315626753,2759
L07653,0.055367410186464606,0.3667768999735971,155759.50655748215,17448
L07654,0.044072890842489325,0.18827285994521548,73542.27541855353,8294
L07655,0.09366021212303505,0.20169913831693664,286024.8625246299,11758
L07656,0.08138260566782382,0.37868020507528666,303950.1589821407,14558
L07657,0.010649727078219436,0.139198289357136,152636.20812367598,1291
L07658,0.08603380976452114,0.18993011748868832,289575.31957943045,17213
L07659,0.015823820499366186,0.4261805574879385,89499.15029604237,5720
L07660,0.018305431200556294,0.5176416494868942,204428.91556533714,4462
L07661,0.00845940710639229,0.31565224052283436,182013.70250003328,878
L07662,0.04865375826700291,0.6195132984014242,44642.895175002384,12481
L07663,0.06482424230770668,0.19654156988509613,222510.7911644679,10982
