LoanID,ClienteID,FechaDesembolso,ImporteAprobado,Fecha,SaldoContable,difference,abs_difference,mismatch,anomaly,Risk_Mismatch_Score,RiesgoAsignado,PD,LGD,EAD,Provision,CentroCosto,PD_bucket,_merge
L06344,C01009,2025-10-23,33512,2025-11-01,31658,1854,1854,True,False,23.231358893545302,B,0.034008004917396,0.368454385096792,35405.14065409651,5854,Valencia,(3-7%],both
L06345,C04315,2024-02-05,23403,2025-11-01,20149,3254,3254,True,False,110.94222682387435,B,0.050059718649951,0.6810687061891388,21397.311926714017,10274,Madrid,(3-7%],both
L06346,C01511,2024-08-29,47983,2025-11-01,45743,2240,2240,True,False,19.848823297075224,A,0.0256761311761817,0.3451096961707131,52019.50573395433,19685,Sevilla,(1-3%],both
L06347,C01960,2025-10-24,118351,2025-11-01,120312,-1961,1961,True,False,104.02181858725577,A,0.0859684066780864,0.617032402333067,114642.1198586838,14031,Sevilla,(>7%),both
L06348,C02509,2024-03-03,256584,2025-11-01,256220,364,364,False,False,5.1334507065982535,B,0.0257414107858717,0.547867662495369,263002.4638233505,4490,Barcelona,(1-3%],both
L06349,C04759,2025-10-27,112915,2025-11-01,116932,-4017,4017,True,False,17.477472124765942,A,0.0265047031132648,0.1641548968188112,102929.44311766588,14226,Madrid,(1-3%],both
L06350,C02683,2025-05-23,292600,2025-11-01,287622,4978,4978,True,True,87.21719124843943,D,0.0896702019418835,0.1953885259093654,291936.2388424658,14651,Barcelona,(>7%),both
L06351,C00990,2024-07-06,235214,2025-11-01,235862,-648,648,False,False,4.261102516215218,A,0.053683865651416,0.1224907224581172,250028.17238046852,1180,Sevilla,(3-7%],both
L06352,C04285,2024-04-02,13461,2025-11-01,16711,-3250,3250,True,False,4.490170348615959,A,0.0114086470986181,0.1211003254421435,12958.504564040775,1240,Madrid,(1-3%],both
L06353,C00255,2024-01-05,164017,2025-11-01,160696,3321,3321,True,False,54.12699644626677,A,0.0352267655559221,0.4626710050685541,159409.08632629082,891,Barcelona,(3-7%],both
L06354,C04164,2025-03-13,75363,2025-11-01,78145,-2782,2782,True,False,28.810362007732284,A,0.0708332578266769,0.1462023565894813,77537.13217875916,9330,Madrid,(>7%),both
L06355,C04712,2024-06-14,93907,2025-11-01,90536,3371,3371,True,False,25.222117957844798,C,0.0411746248877601,0.1817159917221519,85817.57887145606,5312,Sevilla,(3-7%],both
L06356,C04970,2025-03-21,83439,2025-11-01,79964,3475,3475,True,False,36.75852487268649,A,0.0428944488640927,0.2466051680168186,81495.86529471682,8330,Barcelona,(3-7%],both
L06357,C04453,2024-01-25,230144,2025-11-01,231729,-1585,1585,True,False,34.4888662684926,A,0.0503701257520524,0.4319929075624095,243100.64579232753,1899,Valencia,(3-7%],both
L06358,C00256,2025-05-22,127512,2025-11-01,125669,1843,1843,True,False,10.074010229571348,D,0.0230280327627392,0.2373669304269524,131824.80390837,18086,Barcelona,(1-3%],both
L06359,C01008,2024-04-07,266157,2025-11-01,266974,-817,817,False,False,11.853186549543967,A,0.042981410583225,0.3375455592150801,268562.9986312616,6220,Barcelona,(3-7%],both
L06360,C01756,2024-09-24,186536,2025-11-01,182156,4380,4380,True,False,30.500367826120225,A,0.0223188641023284,0.3120030780363279,189727.82524284057,2204,Barcelona,(1-3%],both
L06361,C02572,2025-10-23,250655,2025-11-01,249240,1415,1415,True,False,17.074553097382626,A,0.0357237699345395,0.3377813147677355,238367.93804304043,19086,Valencia,(3-7%],both
L06362,C03909,2025-01-27,89204,2025-11-01,88855,349,349,False,False,12.321898154157127,B,0.053704622633943,0.6574163769221911,97182.6317186525,6050,Bilbao,(3-7%],both
L06363,C02998,2025-08-18,36869,2025-11-01,32584,4285,4285,True,False,203.57276314986146,C,0.0696786387275378,0.6818191386551661,40529.53247437194,19043,Madrid,(3-7%],both
L06364,C02804,2024-10-11,128263,2025-11-01,131560,-3297,3297,True,False,30.162016350441192,D,0.0637585628299806,0.1434838115012708,119623.14271967848,3831,Valencia,(3-7%],both
L06365,C03766,2025-11-14,263132,2025-11-01,265920,-2788,2788,True,False,26.882414445637767,C,0.0579769433615168,0.1663106986511344,240815.24339088929,19095,Madrid,(3-7%],both
L06366,C04380,2024-04-18,119550,2025-11-01,121249,-1699,1699,True,False,13.529028475226607,C,0.0599578534880423,0.1328088925984011,111743.75561118976,7817,Barcelona,(3-7%],both
L06367,C03384,2024-01-27,52369,2025-11-01,48097,4272,4272,True,False,73.28774898372511,D,0.0515819265436825,0.3325849401648663,50436.98620793029,7370,Barcelona,(3-7%],both
L06368,C00099,2024-02-24,210603,2025-11-01,208146,2457,2457,True,False,92.79634592266021,C,0.0618467656988227,0.6106730098481481,219491.7197653636,14349,Barcelona,(3-7%],both
L06369,C00197,2024-05-12,33911,2025-11-01,32063,1848,1848,True,False,40.91176227851613,A,0.0381763577786108,0.5798981565958893,34160.03339406439,8702,Barcelona,(3-7%],both
L06370,C02530,2024-02-21,128976,2025-11-01,124672,4304,4304,True,False,121.25567131647962,B,0.0900453234271069,0.3128733954667726,117517.04446016312,17864,Sevilla,(>7%),both
L06371,C00878,2025-05-07,246310,2025-11-01,245539,771,771,False,False,25.235790848918217,B,0.0594654754757689,0.5504243592668387,246450.6251811947,8229,Madrid,(3-7%],both
L06372,C01869,2024-10-24,247051,2025-11-01,250649,-3598,3598,True,False,231.79725300362514,A,0.0937225510384289,0.6873897070179912,251792.6331915667,16311,Sevilla,(>7%),both
L06373,C02666,2025-02-02,273665,2025-11-01,275830,-2165,2165,True,False,19.231158423695764,A,0.041053623139663,0.2163695060124685,253607.82144101584,8096,Barcelona,(3-7%],both
L06374,C01389,2025-08-13,44123,2025-11-01,48894,-4771,4771,True,False,129.63690632528144,C,0.0400569576994074,0.6783303987965523,40470.231684507125,9680,Barcelona,(3-7%],both
L06375,C02416,2024-01-18,298658,2025-11-01,298843,-185,185,False,False,10.045399638251459,A,0.0965369672798393,0.5624732062139453,293847.66308870394,11680,Madrid,(>7%),both
L06376,C00570,2025-09-10,42539,2025-11-01,39887,2652,2652,True,False,32.7577557836705,B,0.0731765390123101,0.1687985672426281,44880.23113270558,10585,Sevilla,(>7%),both
L06377,C02638,2025-07-12,50226,2025-11-01,48540,1686,1686,True,False,50.907412909803014,A,0.0523552235078693,0.576717910074084,46863.42186682244,19361,Valencia,(3-7%],both
L06378,C01066,2024-09-02,76332,2025-11-01,71847,4485,4485,True,False,52.199142829305096,B,0.0721321198192126,0.1613512107553596,70664.48740832324,11924,Valencia,(>7%),both
L06379,C00422,2025-05-17,38576,2025-11-01,35720,2856,2856,True,False,13.55455848811659,A,0.0402756342834327,0.117837842974466,41196.96480779968,5861,Barcelona,(3-7%],both
L06380,C02884,2024-03-29,8293,2025-11-01,6718,1575,1575,True,False,66.99105929291024,B,0.0761219586347285,0.5587613175372964,7888.737857874004,4443,Barcelona,(>7%),both
L06381,C01205,2024-07-21,139531,2025-11-01,141794,-2263,2263,True,False,31.35008985123095,C,0.0217482279487313,0.6369866927678008,128898.95635349237,9838,Bilbao,(1-3%],both
L06382,C00545,2024-08-27,285947,2025-11-01,290091,-4144,4144,True,False,134.13709478554222,C,0.0951371032910083,0.3402351862176731,309185.8551774013,4098,Bilbao,(>7%),both
L06383,C04167,2025-05-04,274715,2025-11-01,271460,3255,3255,True,False,17.367646759503373,B,0.0466245963253034,0.1144392228294339,268315.54082850966,14267,Valencia,(3-7%],both
L06384,C03640,2024-01-13,30772,2025-11-01,27956,2816,2816,True,False,13.167697238357263,B,0.0101977412913581,0.4585357399496965,30264.475831564512,6924,Valencia,(1-3%],both
L06385,C01224,2025-10-10,19171,2025-11-01,17599,1572,1572,True,False,31.936249694302077,C,0.0846562680345131,0.2399784556865994,20966.72015938944,14836,Valencia,(>7%),both
L06386,C03173,2024-11-10,118627,2025-11-01,114698,3929,3929,True,False,149.9623916122576,A,0.0895414813914196,0.4262614461349605,123492.5564247295,4787,Valencia,(>7%),both
L06387,C00768,2025-11-15,123212,2025-11-01,119399,3813,3813,True,False,81.22615641625907,A,0.0732658490497548,0.2907552136551633,133348.2215971733,3261,Valencia,(>7%),both
L06388,C03658,2024-07-16,80253,2025-11-01,75752,4501,4501,True,False,134.97428944109427,A,0.0633406940902844,0.473433754666195,77107.7756194081,10977,Bilbao,(3-7%],both
L06389,C00655,2024-08-30,217019,2025-11-01,214568,2451,2451,True,False,58.34126355465228,A,0.0929134764755416,0.2561850660297181,221636.06790980196,12971,Sevilla,(>7%),both
L06390,C02447,2025-05-21,179185,2025-11-01,183873,-4688,4688,True,False,55.46804864199154,D,0.0625835377182066,0.1890580505679526,177939.2087586539,1345,Valencia,(3-7%],both
L06391,C00221,2024-02-12,51927,2025-11-01,53008,-1081,1081,True,False,47.30175033645415,B,0.0793501104787029,0.5514472582622212,57109.707615152096,17019,Madrid,(>7%),both
L06392,C03667,2024-11-25,174159,2025-11-01,176306,-2147,2147,True,False,43.308811572009944,B,0.047653278705785,0.4233030865212722,173644.89317399237,16973,Bilbao,(3-7%],both
L06393,C04278,2025-08-13,154323,2025-11-01,155068,-745,745,False,False,15.794467355559279,B,0.0729933706424832,0.2904459286684768,160105.67704737966,7093,Barcelona,(>7%),both
L06394,C04403,2025-03-04,135328,2025-11-01,131148,4180,4180,True,False,199.07570757097977,C,0.0998992568942777,0.4767379542360385,127249.96110330347,14815,Bilbao,(>7%),both
L06395,C02570,2025-09-04,226795,2025-11-01,230986,-4191,4191,True,False,44.36084808571743,A,0.0388680070016384,0.2723265017423588,210485.8752318094,16444,Valencia,(3-7%],both
L06396,C01014,2024-06-10,280994,2025-11-01,284759,-3765,3765,True,False,86.87390090727388,B,0.0722905639741541,0.3191851881866329,258453.47080845488,7923,Madrid,(>7%),both
L06397,C02052,2025-10-17,90236,2025-11-01,90481,-245,245,False,False,1.2552460818757034,A,0.0157403010106257,0.3254990734899148,91542.2669971042,15132,Barcelona,(1-3%],both
L06398,C03986,2025-09-12,88518,2025-11-01,85216,3302,3302,True,False,49.75085682769044,C,0.0638747619832685,0.2358816738688579,95133.7149255156,7641,Sevilla,(3-7%],both
L06399,C04944,2025-03-10,272093,2025-11-01,270135,1958,1958,True,False,23.528813326884027,C,0.0329659105635555,0.3645207545760616,292434.4545412245,12234,Madrid,(3-7%],both
L06400,C04900,2024-08-20,297725,2025-11-01,295981,1744,1744,True,False,89.17832444299043,D,0.086793099316115,0.5891523721201785,272086.9202759345,6504,Sevilla,(>7%),both
L06401,C04311,2024-04-20,77108,2025-11-01,80104,-2996,2996,True,False,74.85620707885694,B,0.0366043176633861,0.6825802108887387,81648.02857047158,11329,Valencia,(3-7%],both
L06402,C03020,2024-08-19,162625,2025-11-01,159812,2813,2813,True,False,29.3689801963178,A,0.045069277402855,0.2316533255422866,174984.78031635145,13613,Madrid,(3-7%],both
L06403,C03682,2025-12-09,248106,2025-11-01,244884,3222,3222,True,False,209.5495512933552,C,0.0980507221131992,0.6633006191365187,263353.4897908632,13017,Barcelona,(>7%),both
L06404,C01444,2024-09-29,54790,2025-11-01,49838,4952,4952,True,True,29.48411734449247,C,0.0223217156830399,0.2667349489482393,49577.63688737562,5583,Madrid,(1-3%],both
L06405,C04197,2025-08-20,238542,2025-11-01,235036,3506,3506,True,False,76.20985804420265,A,0.0569113324021985,0.3819446995998817,248353.39308639985,17263,Madrid,(3-7%],both
L06406,C03011,2024-02-10,211722,2025-11-01,216087,-4365,4365,True,False,60.56655584531331,A,0.0865120782832475,0.1603880047302751,206269.29203790316,6055,Sevilla,(>7%),both
L06407,C00573,2025-07-13,207492,2025-11-01,208959,-1467,1467,True,False,21.935297557304153,A,0.0321678495352382,0.4648270438288795,216946.58135449383,2386,Valencia,(3-7%],both
L06408,C01333,2025-04-10,290196,2025-11-01,294738,-4542,4542,True,False,4.638107893398889,B,0.0025120408195391,0.4065060607561311,287809.03786554426,9359,Madrid,[0-1%],both
L06409,C04754,2024-03-17,162646,2025-11-01,158564,4082,4082,True,False,185.84768262019708,C,0.0897377530043821,0.5073515119896614,168174.22775782662,11233,Madrid,(>7%),both
L06410,C04003,2025-11-20,87009,2025-11-01,82359,4650,4650,True,False,133.42797055050653,A,0.0623435805056241,0.4602588908504245,83073.60667036945,15670,Madrid,(3-7%],both
L06411,C03135,2025-05-04,183976,2025-11-01,180902,3074,3074,True,False,50.42272073600721,C,0.0238120909785203,0.6888503438317808,170951.9912861418,7704,Bilbao,(1-3%],both
L06412,C04087,2024-04-26,10224,2025-11-01,7141,3083,3083,True,False,49.140435227816965,A,0.0283571301139895,0.5620865560371916,11086.27967547051,3666,Valencia,(1-3%],both
L06413,C00226,2025-03-09,182390,2025-11-01,182656,-266,266,False,False,14.484086765973274,A,0.0801591403644457,0.6792918906047808,190371.0451632042,2611,Madrid,(>7%),both
L06414,C04201,2024-01-19,14435,2025-11-01,18936,-4501,4501,True,False,120.69600069606025,A,0.0645677003915824,0.41530632736294,15715.720773461177,963,Valencia,(3-7%],both
L06415,C01998,2025-07-24,109395,2025-11-01,110405,-1010,1010,True,False,19.965792926163726,B,0.0735274480925853,0.2688535005756084,116114.4294204731,18400,Bilbao,(>7%),both
L06416,C00772,2024-07-14,241166,2025-11-01,240125,1041,1041,True,False,25.372415034160674,D,0.0581450124923278,0.4191781235069142,228099.46867343812,6571,Sevilla,(3-7%],both
L06417,C04525,2025-09-10,205109,2025-11-01,205378,-269,269,False,False,8.098261077509143,B,0.0792140111580082,0.3800471574105926,213341.00824889293,1658,Barcelona,(>7%),both
L06418,C00434,2025-03-26,259464,2025-11-01,260156,-692,692,False,False,20.28944428374169,B,0.0822855757860912,0.3563201194167757,262588.2373190977,17248,Sevilla,(>7%),both
L06419,C03100,2025-02-28,61398,2025-11-01,63638,-2240,2240,True,False,29.98967548770685,A,0.0393027792650892,0.3406437976124392,58656.54148583924,15534,Valencia,(3-7%],both
L06420,C02730,2025-01-28,41928,2025-11-01,42105,-177,177,False,False,9.368220915769246,A,0.0901951930595235,0.5868139973831844,44997.50629949103,11375,Madrid,(>7%),both
L06421,C03408,2024-10-10,56382,2025-11-01,59285,-2903,2903,True,False,80.663619226803,A,0.0510147513022857,0.5446718048906162,59534.56769699556,4199,Bilbao,(3-7%],both
L06422,C03141,2024-02-03,200394,2025-11-01,200160,234,234,False,False,1.9182569516390453,A,0.0168563892779195,0.4863247487554784,185501.7335183923,14782,Sevilla,(1-3%],both
L06423,C00866,2024-10-21,269427,2025-11-01,271882,-2455,2455,True,False,27.055608640199292,B,0.0226289784719635,0.4870133457878771,273197.5788198382,12832,Valencia,(1-3%],both
L06424,C02794,2024-09-07,44605,2025-11-01,43709,896,896,False,False,21.40341099639882,B,0.0736486525227523,0.3243472170746452,46998.92477207212,15789,Barcelona,(>7%),both
L06425,C02912,2025-09-29,144787,2025-11-01,141288,3499,3499,True,False,48.716755478394695,A,0.0383567402136621,0.3629883804213816,134974.6986886678,19725,Madrid,(3-7%],both
L06426,C02416,2024-12-04,198978,2025-11-01,199646,-668,668,False,False,3.4520304704021307,A,0.0269815251755665,0.191527730601116,218549.4173772664,14444,Sevilla,(1-3%],both
L06427,C00251,2025-09-09,85275,2025-11-01,83098,2177,2177,True,False,59.288259151416106,A,0.0608724280839378,0.4473934733753507,87060.50386329749,791,Barcelona,(3-7%],both
L06428,C04952,2025-03-15,158942,2025-11-01,154009,4933,4933,True,False,71.24904057773371,D,0.0784447500806545,0.1841212952707462,170441.49130998852,1423,Valencia,(>7%),both
L06429,C03758,2024-06-28,165543,2025-11-01,170066,-4523,4523,True,False,34.68753295922836,B,0.0118134181225757,0.6491891455097206,167074.29068326173,9454,Madrid,(1-3%],both
L06430,C04657,2025-09-13,147662,2025-11-01,149338,-1676,1676,True,False,26.622872380560676,B,0.0454634783345326,0.3493962473922575,142017.99533698213,2889,Madrid,(3-7%],both
L06431,C00919,2024-08-15,285789,2025-11-01,288733,-2944,2944,True,False,28.608684555790973,B,0.077375573855938,0.1255903296844665,304965.12787907175,2442,Bilbao,(>7%),both
L06432,C01174,2025-09-24,292041,2025-11-01,287804,4237,4237,True,False,38.733134181937636,A,0.0904592553428607,0.1010581091331863,288968.4587535976,12120,Barcelona,(>7%),both
L06433,C03204,2025-09-10,20437,2025-11-01,21009,-572,572,False,False,0.6774075770142165,C,0.0023414819968673,0.5057818007477946,20774.782295833527,18847,Sevilla,[0-1%],both
L06434,C00433,2025-10-04,212926,2025-11-01,216595,-3669,3669,True,False,112.98610574853183,D,0.0659529010626233,0.4669210192801533,216149.55057262295,18728,Sevilla,(3-7%],both
L06435,C00836,2024-01-23,53198,2025-11-01,52811,387,387,False,False,13.083781878156781,B,0.0601397635440752,0.5621608718598388,48505.59421865783,15075,Bilbao,(3-7%],both
L06436,C02247,2025-10-18,287285,2025-11-01,287324,-39,39,False,False,1.1201070816748506,A,0.0522563558143208,0.54961150570795,278051.8976157129,3722,Bilbao,(3-7%],both
L06437,C02263,2024-11-22,133680,2025-11-01,129703,3977,3977,True,False,6.828805599302441,B,0.0168595094438002,0.1018460581179181,129228.4888191777,5668,Barcelona,(1-3%],both
L06438,C00898,2024-06-02,259401,2025-11-01,260239,-838,838,False,False,12.489281038451415,B,0.0744369808218078,0.2002187151107146,235728.29782505255,16678,Bilbao,(>7%),both
L06439,C03633,2025-09-10,33094,2025-11-01,33670,-576,576,False,False,6.789858964985017,C,0.0398868012590384,0.2955350948157747,30477.736696856315,9103,Barcelona,(3-7%],both
L06440,C04568,2024-05-25,174193,2025-11-01,173931,262,262,False,False,0.8691641417656107,A,0.0242278841927846,0.1369257159238996,176667.37061320746,10772,Valencia,(1-3%],both
L06441,C03816,2024-09-08,47137,2025-11-01,48951,-1814,1814,True,False,31.95930286440621,A,0.0851524873257525,0.206901041259076,45459.79055113291,4936,Sevilla,(>7%),both
L06442,C00247,2024-10-28,259588,2025-11-01,257014,2574,2574,True,False,36.27380914171177,B,0.0313959740693988,0.4488597459277307,259683.48365394273,11069,Bilbao,(3-7%],both
L06443,C02430,2024-03-10,113385,2025-11-01,115143,-1758,1758,True,False,13.581133176601904,D,0.0206431400601433,0.3742323941414565,113010.55643744324,17207,Barcelona,(1-3%],both
L06444,C00991,2025-06-26,283509,2025-11-01,283251,258,258,False,False,5.071377179564673,C,0.0318926074878359,0.6163340737656604,292255.2364474582,10364,Barcelona,(3-7%],both
L06445,C03311,2024-04-02,283115,2025-11-01,279646,3469,3469,True,False,15.383785350269022,C,0.0189242202632702,0.2343370279058875,302910.8542797925,18129,Valencia,(1-3%],both
L06446,C00927,2025-10-10,134076,2025-11-01,133775,301,301,False,False,9.882690758125657,A,0.0779500390822939,0.4212038896720054,126752.71333719615,14440,Barcelona,(>7%),both
L06447,C03439,2024-06-11,113363,2025-11-01,109764,3599,3599,True,False,42.24686244366496,C,0.0190249433155492,0.6170057943146691,110224.65856786762,14033,Valencia,(1-3%],both
L06448,C02608,2024-03-21,36359,2025-11-01,37217,-858,858,False,False,8.41175776191221,A,0.0719501446607486,0.1362598160385707,36774.93339844215,16202,Sevilla,(>7%),both
L06449,C01075,2025-08-10,208247,2025-11-01,203901,4346,4346,True,False,46.194234267804994,B,0.0170875475722669,0.6220400016241349,218304.71861885305,12230,Sevilla,(1-3%],both
L06450,C04023,2024-03-03,166284,2025-11-01,170250,-3966,3966,True,False,28.43947834723778,A,0.0234043360946469,0.3063885914625836,162407.4563419546,14941,Madrid,(1-3%],both
L06451,C03800,2025-09-03,56567,2025-11-01,58189,-1622,1622,True,False,34.86292522317052,D,0.0349094693009364,0.6157008141538515,53909.8047665042,9044,Valencia,(3-7%],both
L06452,C04785,2025-03-11,220578,2025-11-01,221631,-1053,1053,True,False,50.95563691855254,A,0.0950560030470633,0.5090779824529135,228313.34146901927,9868,Madrid,(>7%),both
L06453,C03152,2024-02-17,293284,2025-11-01,293795,-511,511,False,False,23.54207484172544,C,0.0914678036675371,0.503681019023971,302896.1075576402,4104,Sevilla,(>7%),both
L06454,C03439,2025-03-20,247178,2025-11-01,246001,1177,1177,True,False,1.4286412658767491,A,0.0094264561152785,0.1287651320561469,259876.75411978952,7925,Madrid,[0-1%],both
L06455,C04574,2024-03-14,191504,2025-11-01,194135,-2631,2631,True,False,59.89252684657201,C,0.0342464760257895,0.6647156426134122,191409.19794539423,7447,Sevilla,(3-7%],both
L06456,C03492,2025-12-04,213640,2025-11-01,217441,-3801,3801,True,False,48.10770909820523,A,0.0352881193893544,0.3586644169087639,195498.9041045048,13182,Barcelona,(3-7%],both
L06457,C00707,2025-06-25,262263,2025-11-01,257647,4616,4616,True,False,16.71630614905118,D,0.0219448315032458,0.1650221593466312,266910.2768412735,14948,Madrid,(1-3%],both
L06458,C03065,2024-06-05,148877,2025-11-01,152786,-3909,3909,True,False,96.60900786646168,B,0.0441260714697357,0.5600885412569813,143346.26551900562,12743,Sevilla,(3-7%],both
L06459,C00754,2025-05-01,264532,2025-11-01,262690,1842,1842,True,False,85.72376751964815,A,0.075051529626001,0.6200862138426452,290872.5443099823,7196,Madrid,(>7%),both
L06460,C00588,2024-09-22,9400,2025-11-01,4591,4809,4809,True,False,34.268963966030434,A,0.0108347751615002,0.6576976563907538,9553.088299664689,14586,Barcelona,(1-3%],both
L06461,C01335,2024-09-12,87100,2025-11-01,90261,-3161,3161,True,False,86.15913764165761,B,0.0674934702660426,0.4038453523016644,86092.17720394318,14376,Valencia,(3-7%],both
L06462,C01848,2024-02-08,71300,2025-11-01,73085,-1785,1785,True,False,16.383199427367707,A,0.0268155869661209,0.3422734320943875,75035.95171183391,2537,Barcelona,(1-3%],both
L06463,C03935,2024-02-24,199746,2025-11-01,197489,2257,2257,True,False,65.62164203462879,A,0.0646015375086947,0.4500623464362753,218846.97380714808,6462,Madrid,(3-7%],both
L06464,C03927,2024-01-28,81094,2025-11-01,85928,-4834,4834,True,False,92.09683210764139,B,0.068507459398407,0.2780994844694652,80988.23694918606,818,Barcelona,(3-7%],both
L06465,C03318,2024-04-27,196195,2025-11-01,196139,56,56,False,False,1.3739005887925708,C,0.0730856078128852,0.33568769310086,189577.60729107016,15380,Madrid,(>7%),both
L06466,C04021,2025-01-04,132867,2025-11-01,136217,-3350,3350,True,False,122.42617029876423,A,0.0863092538562509,0.423420709014401,132375.17935909625,18427,Valencia,(>7%),both
L06467,C03156,2024-07-27,163019,2025-11-01,161404,1615,1615,True,False,86.49115835461987,B,0.090062356695184,0.5946424097613016,169337.83909612065,11056,Madrid,(>7%),both
L06468,C04303,2025-08-09,150286,2025-11-01,152444,-2158,2158,True,False,100.58828390448352,B,0.0761538918559112,0.6120738927751086,155493.3495019609,5395,Barcelona,(>7%),both
L06469,C02199,2025-07-30,223030,2025-11-01,220039,2991,2991,True,False,25.99503346633794,D,0.0486287268088858,0.1787232563753632,233959.52690211905,978,Valencia,(3-7%],both
L06470,C00165,2025-09-03,133042,2025-11-01,132770,272,272,False,False,0.26365311267041563,C,0.0053740859884815,0.1803679576968135,136242.26406415633,3000,Bilbao,[0-1%],both
L06471,C01999,2025-07-11,233629,2025-11-01,231351,2278,2278,True,False,44.971816716967275,B,0.0937736436365834,0.2105260883295227,254857.83621433037,15745,Madrid,(>7%),both
L06472,C03058,2024-11-11,146046,2025-11-01,146169,-123,123,False,False,3.408695615429754,C,0.060531418807776,0.4578279020879098,142099.75063597533,4619,Bilbao,(3-7%],both
L06473,C02085,2025-01-27,108985,2025-11-01,110924,-1939,1939,True,False,23.17842325418137,B,0.053922528975517,0.2216847546601392,98113.65869042136,16083,Madrid,(3-7%],both
L06474,C04429,2025-03-19,64571,2025-11-01,66968,-2397,2397,True,False,27.69073101393785,A,0.024709079476892,0.4675303629203806,60044.087289215786,10688,Sevilla,(1-3%],both
L06475,C00403,2025-10-29,274141,2025-11-01,273139,1002,1002,True,False,36.864246256851715,A,0.0687393820121731,0.5352196055600622,249137.61131797603,15100,Madrid,(3-7%],both
L06476,C00414,2024-09-15,210982,2025-11-01,215403,-4421,4421,True,False,270.5209331394604,C,0.099478364403907,0.6151084962564093,196300.5918425221,15076,Bilbao,(>7%),both
L06477,C00045,2025-10-09,269597,2025-11-01,268446,1151,1151,True,False,24.044898186338433,D,0.0336728832892076,0.6203936068620342,254222.68177153936,11587,Sevilla,(3-7%],both
L06478,C04158,2024-07-16,267682,2025-11-01,264130,3552,3552,True,False,65.14817534120682,D,0.0801584229590656,0.2288127049313461,255465.5227735914,1758,Madrid,(>7%),both
L06479,C02468,2025-11-29,81151,2025-11-01,77155,3996,3996,True,False,34.239681814900614,B,0.0298211711053867,0.2873290560047813,73434.1824336342,13280,Madrid,(1-3%],both
L06480,C00868,2025-09-19,35593,2025-11-01,37777,-2184,2184,True,False,22.496502339969357,B,0.0492853760392822,0.2089990406342814,34040.37982160267,8219,Barcelona,(3-7%],both
L06481,C00019,2025-03-20,138375,2025-11-01,143345,-4970,4970,True,True,55.86746748910465,A,0.0221153361885465,0.5082870564019866,128653.82974915594,12492,Barcelona,(1-3%],both
L06482,C00365,2025-07-23,191645,2025-11-01,194513,-2868,2868,True,False,76.02528376312232,A,0.051765685687994,0.5120789595387614,175776.418467087,19101,Valencia,(3-7%],both
L06483,C03833,2025-08-04,263740,2025-11-01,258951,4789,4789,True,False,22.78853561945663,B,0.0464707757766293,0.1023980435350093,268026.0132225568,768,Barcelona,(3-7%],both
L06484,C00580,2025-08-27,63384,2025-11-01,64331,-947,947,False,False,0.9140883225798881,C,0.0048526816573675,0.1989098912546033,59491.6299592693,8623,Valencia,[0-1%],both
L06485,C00546,2025-10-10,55543,2025-11-01,58912,-3369,3369,True,False,39.331561926352414,A,0.0387987507467088,0.3009001748450136,50892.8545037552,2399,Barcelona,(3-7%],both
L06486,C04151,2025-09-08,89092,2025-11-01,90200,-1108,1108,True,False,1.791885453267862,B,0.0072095190758176,0.2243180330506294,83379.16946282257,11272,Madrid,[0-1%],both
L06487,C04874,2024-10-31,167540,2025-11-01,171354,-3814,3814,True,False,74.94511065614523,B,0.0456119403434937,0.4308083069033084,179866.71721804075,19266,Madrid,(3-7%],both
L06488,C03040,2024-12-04,235186,2025-11-01,230829,4357,4357,True,False,53.074420735315535,D,0.0980369587869003,0.1242532830102499,236570.4964542857,6123,Barcelona,(>7%),both
L06489,C04138,2025-06-12,94268,2025-11-01,89298,4970,4970,True,True,88.83732634277867,A,0.0300047141020129,0.595730173901431,94918.20468750536,6508,Barcelona,(3-7%],both
L06490,C04045,2024-02-23,28940,2025-11-01,32135,-3195,3195,True,False,63.13899707221724,B,0.0520483319753898,0.3796819930645105,27621.824538076984,1478,Valencia,(3-7%],both
L06491,C04327,2024-04-21,41481,2025-11-01,36498,4983,4983,True,True,31.579951025510198,B,0.0138894372675678,0.4562847084190417,41614.91050356356,8292,Sevilla,(1-3%],both
L06492,C00453,2025-11-14,150283,2025-11-01,152445,-2162,2162,True,False,15.728564686441958,A,0.0162432901560288,0.4478776604436087,157376.2525791195,19299,Madrid,(1-3%],both
L06493,C03962,2025-02-22,53866,2025-11-01,58419,-4553,4553,True,False,61.03730413542016,A,0.0361914768476944,0.3704174075068279,54905.81308372578,18958,Barcelona,(3-7%],both
L06494,C01382,2024-10-31,80714,2025-11-01,80041,673,673,False,False,14.667775319715815,A,0.0494840105854904,0.4404375047075297,81312.90509863547,6703,Madrid,(3-7%],both
L06495,C01468,2025-03-13,219483,2025-11-01,216308,3175,3175,True,False,32.57315119417132,B,0.0704394870676368,0.1456464356247452,213495.68433546188,10083,Bilbao,(>7%),both
L06496,C02739,2025-10-17,258061,2025-11-01,261300,-3239,3239,True,False,49.50433282746537,B,0.0462125772445704,0.3307288451261,264800.9181054837,5677,Valencia,(3-7%],both
L06497,C01217,2024-03-25,299585,2025-11-01,300791,-1206,1206,True,False,2.165474956143953,C,0.003414154066935,0.5259237004384816,320980.6066897196,9978,Valencia,[0-1%],both
